GEOID,pop,lon,lat
51770,97032,-79.9581616,37.27821818
51775,24802,-80.05540339,37.28640244
51790,23746,-79.06082717,38.15928017
51800,84585,-76.63409891,36.70178203
51810,437994,-76.01637024,36.77783612
51820,21006,-78.90125104,38.06731694
51830,14068,-76.70718571,37.26917028
51840,26203,-78.174524,39.17338679
53001,18728,-118.5605027,46.98338436
53003,21623,-117.2030728,46.19185516
53005,175177,-119.511198,46.23977554
53007,72453,-120.6189052,47.86910436
53009,71404,-123.9343153,48.11043827
53011,425363,-122.4825866,45.77926576
53013,4078,-117.9078813,46.29755093
53015,102410,-122.6807845,46.1932917
53017,38431,-119.691715,47.73607316
53019,7551,-118.5164888,48.47006976
53021,78163,-118.8988932,46.53476628
53023,2266,-117.5451912,46.43155877
53025,89120,-119.4517689,47.20566128
53027,72797,-123.8284671,47.14444834
53029,78506,-122.5752584,48.16291493
53031,29872,-123.5743098,47.776554
53033,1931249,-121.8358286,47.49084271
53035,251133,-122.6489963,47.63983065
53037,40915,-120.6797228,47.1241713
53039,20318,-120.7892597,45.87377895
53041,75455,-122.3924096,46.5777252
53043,10570,-118.4187852,47.57619413
53045,60699,-123.1830912,47.35047549
53047,41120,-119.7407873,48.54885078
53049,20920,-123.7788598,46.5512824
53051,13001,-117.2739726,48.53229932
53053,795225,-122.1373491,47.03764252
53055,15769,-122.978343,48.56367147
53057,116901,-121.8022698,48.48215041
53059,11066,-121.9151006,46.02276238
53061,713335,-121.722184,48.04601505
53063,471221,-117.4040083,47.62063944
53065,43531,-117.8551369,48.39906387
53067,252264,-122.8320756,46.92950107
53069,3978,-123.4331636,46.29124889
53071,58781,-118.4784528,46.22980132
53073,201140,-121.87283,48.829745
53075,44776,-117.5229894,46.90117025
53077,243231,-120.7387032,46.45684596
54001,16589,-80.00302889,39.13293387
54003,104169,-78.02754287,39.46406646
54005,24629,-81.71121263,38.02299659
54007,14523,-80.71928815,38.69987268
54009,24069,-80.57642411,40.27381393
54011,96319,-82.24171665,38.42029689
54013,7627,-81.11757184,38.84449818
54015,9386,-81.07508748,38.46253201
54017,8202,-80.70696597,39.26917055
54019,46039,-81.08119217,38.02877766
54021,8693,-80.85708358,38.92406177
54023,11937,-79.1955701,39.10513437
54025,35480,-80.45295165,37.94693267
54027,23964,-78.61416846,39.3170653
54029,30676,-80.57389219,40.52185452
54031,14025,-78.85792238,39.0075031
54033,69099,-80.37987497,39.2835297
54035,29211,-81.67479433,38.83446832
54037,53498,-77.86273584,39.30761581
54039,193063,-81.52811785,38.33657489
54041,16372,-80.50215936,38.99586767
54043,21720,-82.07039222,38.17536454
54045,36743,-81.93534049,37.83153388
54047,22113,-81.65358378,37.37850132
54049,56418,-80.24339829,39.50999506
54051,33107,-80.66338653,39.86061286
54053,27324,-82.02653804,38.76973585
54055,62264,-81.11144448,37.40551502
54057,28212,-78.94374552,39.41472146
54059,26839,-82.1347561,37.72640523
54061,96189,-80.04654415,39.63028392
54063,13502,-80.55055423,37.5603722
54065,17541,-78.25773168,39.56043317
54067,26233,-80.799328,38.29170147
54069,44443,-80.61905789,40.09692036
54071,7695,-79.3508936,38.68072833
54073,7605,-81.16062967,39.37093759
54075,8719,-80.00775252,38.33179535
54077,33520,-79.66816199,39.46929685
54079,55486,-81.90899294,38.50861677
54081,78859,-81.24863456,37.77136113
54083,29405,-79.87579557,38.77472313
54085,10449,-81.06294739,39.17826737
54087,14926,-81.34834949,38.7140257
54089,13927,-80.8585729,37.65587231
54091,16895,-80.04618375,39.33599327
54093,7141,-79.56497417,39.11359529
54095,9208,-80.8848253,39.46527766
54097,24254,-80.2334232,38.89782644
54099,42481,-82.4269496,38.14594866
54101,9154,-80.42187306,38.49473737
54103,16583,-80.63909762,39.60526325
54105,5717,-81.37862382,39.02242146
54107,86956,-81.51496532,39.21113174
54109,23796,-81.54917724,37.60961183
55001,20875,-89.77063669,43.96962608
55003,16157,-90.56450812,46.70071145
55005,45870,-91.84831187,45.42372331
55007,15014,-91.18068425,46.63543714
55009,248007,-87.99286635,44.47432955
55011,13587,-91.75446965,44.3798322
55013,15457,-92.367567,45.86271582
55015,48971,-88.21805799,44.08160347
55017,62415,-91.27988869,45.06940407
55019,34690,-90.61207176,44.73471444
55021,56833,-89.33372772,43.4665983
55023,16644,-90.9310479,43.23946231
55025,488073,-89.418324,43.0673497
55027,88759,-88.70752464,43.41630098
55029,27785,-87.02896,45.03262811
55031,44159,-91.89940257,46.4641098
55033,43857,-91.89641435,44.94658872
55035,98736,-91.28599608,44.72676963
55037,4423,-88.39815813,45.84845301
55039,101633,-88.48826247,43.75358975
55041,9304,-88.77038034,45.66726199
55043,51208,-90.70622204,42.86749031
55045,36842,-89.60221201,42.67998772
55047,19051,-89.04494673,43.80036041
55049,23687,-90.1354303,43.00047956
55051,5916,-90.26445277,46.31705552
55053,20449,-90.80517854,44.31912761
55055,83686,-88.77587206,43.02082083
55057,26664,-90.1140179,43.92444108
55059,166426,-87.65311007,42.57850556
55061,20574,-87.30725918,44.50599093
55063,114638,-91.115216,43.90653089
55065,16836,-90.13172202,42.66049937
55067,19977,-89.07191165,45.26236256
55069,28743,-89.73461249,45.33746367
55071,81442,-87.51237128,44.11068845
55073,134063,-89.75905113,44.89828535
55075,41749,-88.00222489,45.35090158
55077,15404,-89.39880482,43.81960039
55078,4232,-88.71000571,45.00436722
55079,947735,-87.58055875,43.01545892
55081,44673,-90.6178707,43.94574508
55083,37660,-88.22056122,44.99851435
55085,35998,-89.52171237,45.70559339
55087,176695,-88.46492544,44.41608988
55089,86395,-87.59446719,43.36565148
55091,7469,-92.00156029,44.58291508
55093,41019,-92.4224847,44.71963051
55095,44205,-92.44139474,45.46141884
55097,70019,-89.50141399,44.47604626
55099,14159,-90.36137295,45.68038149
55101,195408,-87.69606336,42.75117104
55103,18021,-90.42948369,43.37564071
55105,160331,-89.07157695,42.67122381
55107,14755,-91.13311678,45.47513485
55109,84345,-92.45278287,45.03406724
55111,61976,-89.94836577,43.42677567
55113,16557,-91.14467203,45.8799712
55115,41949,-88.76544474,44.78914669
55117,115507,-87.6347722,43.71970845
55119,20689,-90.50125173,45.21152784
55121,28816,-91.35846364,44.30394832
55123,29773,-90.83438394,43.59386547
55125,21430,-89.51476701,46.05288719
55127,102228,-88.54192201,42.66847677
55129,15911,-91.79123461,45.89917918
55131,131887,-88.23078132,43.36847115
55133,389891,-88.30453031,43.01818764
55135,52410,-88.96481825,44.47042647
55137,24496,-89.24288306,44.11312336
55139,166994,-88.64465892,44.06887706
55141,74749,-90.04156677,44.45531737
56001,36299,-105.7239107,41.65446874
56003,11668,-107.9952147,44.52681575
56005,46133,-105.5483028,44.24839595
56007,15885,-106.9306102,41.69458927
56009,13833,-105.5070627,42.97233072
56011,7083,-104.569928,44.58859629
56013,40123,-108.6304181,43.0405281
56015,13249,-104.3532645,42.08793926
56017,4812,-108.4420972,43.71892899
56019,8569,-106.5846328,44.03877462
56021,91738,-104.6896156,41.3070652
56023,18106,-110.6559743,42.26404243
56025,75450,-106.7984938,42.96224045
56027,2484,-104.4753765,43.05649771
56029,28205,-109.5885339,44.52057099
56031,8667,-104.9658155,42.13305372
56033,29116,-106.8794846,44.79003948
56035,10247,-109.9147059,42.76690665
56037,43806,-108.8794195,41.65950054
56039,21294,-110.5897413,43.93475627
56041,21118,-110.5475945,41.28756054
56043,8533,-107.682861,43.90499732
56045,7208,-104.5678301,43.84048506
72001,19483,-66.75395658,18.17973265
72003,41959,-67.18672925,18.37628885
72005,60949,-67.14472234,18.48029022
72007,28659,-66.12734645,18.25107362
72009,25900,-66.26438046,18.13113228
72011,29261,-67.13153018,18.28707887
72013,96440,-66.67496914,18.43369341
72015,19575,-66.0418553,17.95858992
72017,24816,-66.55946168,18.47153225
72019,30318,-66.30987257,18.20170624
72021,208116,-66.16833583,18.3496359
72023,50917,-67.18575868,18.02316323
72025,142893,-66.0507654,18.21191483
72027,35159,-66.86263496,18.44307651
72029,47648,-65.88788908,18.32898884
72031,176762,-65.96875464,18.39695338
72033,28140,-66.13884073,18.44156741
72035,48119,-66.14950185,18.10292346
72037,13631,-65.55925422,18.26838325
72039,18782,-66.51644221,18.28901804
72041,43480,-66.16092795,18.17370891
72043,40512,-66.36016992,18.09730465
72045,20778,-66.22181929,18.2247427
72047,37142,-66.32789986,18.3043114
72049,1818,-65.300801,18.32336698
72051,38165,-66.26203064,18.47202097
72053,36993,-65.60656081,18.36220925
72054,12680,-66.56021421,18.37344382
72055,19427,-66.92193817,17.94636189
72057,45362,-66.13634321,17.97338835
72059,21581,-66.7971292,18.00711985
72061,97924,-66.11405117,18.3438259
72063,45369,-65.97926863,18.26641146
72065,41953,-66.79771506,18.44102935
72067,17250,-67.11401504,18.13416043
72069,58466,-65.78779431,18.1332085
72071,45631,-67.01416175,18.4830556
72073,16642,-66.58844534,18.21064592
72075,50747,-66.49037154,17.99721844
72077,40290,-65.90889781,18.22351747
72079,25753,-67.04285657,17.97910082
72081,30753,-66.86677976,18.26867669
72083,9881,-66.98341501,18.23709043
72085,38675,-65.86931736,18.18752654
72087,30060,-65.90252189,18.4578281
72089,20068,-65.71215316,18.36866394
72091,44113,-66.48772747,18.44957623
72093,6276,-66.94228345,18.17209357
72095,12225,-65.89529992,17.99798367
72097,89080,-67.60506693,18.18310143
72099,40109,-67.08076104,18.37794764
72101,32610,-66.42029275,18.31708443
72103,26720,-65.7360947,18.21103049
72105,30402,-66.25255088,18.28841777
72107,23423,-66.4339958,18.21490154
72109,19277,-65.98874901,18.00072107
72111,24282,-66.72794638,18.02444445
72113,166327,-66.60725882,18.00272663
72115,25919,-66.92626638,18.46304825
72117,15200,-67.26468434,18.33927106
72119,54304,-65.80024331,18.37555584
72121,25265,-66.94357898,18.08293729
72123,31078,-66.26197566,17.97295401
72125,35527,-67.03842107,18.11112022
72127,395326,-66.0683256,18.42225742
72129,41058,-65.9764543,18.14799753
72131,42430,-66.97121868,18.32872638
72133,23274,-66.38669384,17.95300332
72135,74066,-66.2464233,18.36254687
72137,89609,-66.19058229,18.45723718
72139,74842,-65.99912407,18.33631129
72141,33149,-66.70244785,18.271003
72143,39951,-66.33559612,18.4353928
72145,59662,-66.39660302,18.45570085
72147,9301,-65.43230487,18.12526459
72149,26073,-66.47280393,18.12817406
72151,37941,-65.8633021,18.05596632
72153,42043,-66.85873732,18.07995589
